gene,log2FC_BaP_vs_Control,welch_p,n_bap,n_control,BH_p
Tcof1,-0.25729332424999996,0.032081139818307465,4,4,0.7546611244456737
Ccdc112,0.174795617125,0.03210393412733006,4,4,0.7546611244456737
Mbnl2,0.13518234924999994,0.03213100564993737,4,4,0.7546611244456737
Mtres1,0.0896336835,0.03214232975051722,4,4,0.7546611244456737
Cage1,-0.169739593,0.03217788802822319,4,4,0.7546611244456737
Acsm1,0.11322216525,0.03218136756805739,4,4,0.7546611244456737
Tmem50b,-0.24973643074999963,0.03224120807773425,4,4,0.7546611244456737
Gm10561,-0.6746069845,0.03224530376320654,4,4,0.7546611244456737
Gprasp1,-0.37276690749999997,0.0322507614043359,4,4,0.7546611244456737
BC005537,0.13331780687500003,0.03227749729562344,4,4,0.7546611244456737
Ntaq1,-0.11519598675000009,0.03228691915545962,4,4,0.7546611244456737
Gm10416,0.158419268875,0.032317614506263276,4,4,0.7546611244456737
Gm12755,0.17070015675,0.032319564340084456,4,4,0.7546611244456737
Ube2f,-0.08444487399999989,0.0323247020116035,4,4,0.7546611244456737
Art5,0.17114469250000003,0.03234666674951922,4,4,0.7546611244456737
Gm4792,0.16784846825,0.032369570045522204,4,4,0.7546611244456737
Cacna1g,-0.510357263125,0.032403851393931996,4,4,0.7546611244456737
Gm43200,-0.60519330875,0.03243721615881728,4,4,0.7546611244456737
Hunk,0.6806107737500002,0.03245881939347124,4,4,0.7546611244456737
Or7c19,-0.081644308,0.032480393274998055,4,4,0.7546611244456737
Rdh14,0.13143918325000004,0.03249057538400825,4,4,0.7546611244456737
Gm58912,-0.19314141299999998,0.03256609828862141,4,4,0.7546611244456737
Gm7575,-0.19314141299999998,0.03256609828862141,4,4,0.7546611244456737
2310001K24Rik,0.20548461875000001,0.03259293662984737,4,4,0.7546611244456737
Gm13094,-0.07851306424999982,0.03261145953736025,4,4,0.7546611244456737
Cenpx,-0.11740080274999998,0.032613179496110194,4,4,0.7546611244456737
Uchl3,0.08544149125000008,0.03266683993711904,4,4,0.7546611244456737
Inafm1,-0.19184165474999998,0.03268072626190853,4,4,0.7546611244456737
Immp1l,-0.20110280700000005,0.032691232298478805,4,4,0.7546611244456737
Apmap,0.21534059674999995,0.03270383287784519,4,4,0.7546611244456737
Fzd6,0.4121567292499999,0.03275287829616953,4,4,0.7546611244456737
Ninj1,0.21170659849999995,0.03275415717482818,4,4,0.7546611244456737
Sec61a2,0.1448485785,0.032820026381708896,4,4,0.7546611244456737
Gsdmd,-0.27440594174999955,0.032831944577378695,4,4,0.7546611244456737
Slc30a7,0.21096180400000003,0.032833095384556026,4,4,0.7546611244456737
Duox2,0.08105381824999999,0.032875402197363526,4,4,0.7546611244456737
Zfp715,0.153199252,0.03288056527621301,4,4,0.7546611244456737
Dgki,0.2378478647500002,0.03290786457773205,4,4,0.7546611244456737
Irf2,0.16123920899999997,0.032916523255378166,4,4,0.7546611244456737
Gm6960,-0.22442672875000058,0.03293587385274626,4,4,0.7546611244456737
Gm48419,-0.21115755475000003,0.032985540957398585,4,4,0.7546611244456737
Gm48423,-0.21115755475000003,0.032985540957398585,4,4,0.7546611244456737
Krtap3-3,0.17601646399999998,0.03298841751072709,4,4,0.7546611244456737
Or4a71,0.08228726175000001,0.03299863229019236,4,4,0.7546611244456737
Gm72937,-0.33508622050000003,0.033001029516808195,4,4,0.7546611244456737
Pdlim2,0.44903999650000004,0.03300971644652123,4,4,0.7546611244456737
Reg2,-0.1994921715,0.033053281682999834,4,4,0.7546611244456737
Jpx,0.13202270075,0.033055261293268585,4,4,0.7546611244456737
Gm7658,0.12332380574999968,0.03307888597628756,4,4,0.7546611244456737
Ocstamp,0.2170867675,0.03310658086232527,4,4,0.7546611244456737
Fgf18,0.474507927375,0.03310671319058622,4,4,0.7546611244456737
Trim24,0.22268162225,0.03310987149904224,4,4,0.7546611244456737
Zfp273,0.21158657000000003,0.033123767422864915,4,4,0.7546611244456737
Zfp882,0.15426285775000004,0.03315243503597502,4,4,0.7546611244456737
Gm9081,0.1969678845,0.033174665708778396,4,4,0.7546611244456737
Tmem51os1,0.189458451125,0.03319806672388496,4,4,0.7546611244456737
Slc26a11,-0.24601804699999996,0.03321554840889872,4,4,0.7546611244456737
Ttc9,0.20558226375,0.03322573849327138,4,4,0.7546611244456737
Slc1a4,-0.16078242062499998,0.03327867120940158,4,4,0.7546611244456737
1500004A13Rik,0.2493847455,0.03329337241574749,4,4,0.7546611244456737
Gm7392,-0.03855294599999981,0.03330430795691704,4,4,0.7546611244456737
Rd3,0.76709985275,0.0333213519601023,4,4,0.7546611244456737
Glycam1,0.2929794255000001,0.0333245906174363,4,4,0.7546611244456737
Yrdc,0.11712014474999999,0.033326986948376755,4,4,0.7546611244456737
Scgb1c1,0.34820318175,0.03332766293570585,4,4,0.7546611244456737
Stimate,-0.167326309,0.03333157591908023,4,4,0.7546611244456737
Gm17873,-0.24573694700000015,0.03333671200574632,4,4,0.7546611244456737
Rspry1,-0.19588458812500004,0.033345987841281705,4,4,0.7546611244456737
Rab5if,-0.12746931900000008,0.0333770294493614,4,4,0.7546611244456737
Nmu,-0.3833380625,0.03339153488598085,4,4,0.7546611244456737
Gm13160,-0.15278670399999994,0.033415536540389396,4,4,0.7546611244456737
Gm13167,-0.15278670399999994,0.033415536540389396,4,4,0.7546611244456737
Gm4739,-0.15278670399999994,0.033415536540389396,4,4,0.7546611244456737
Gm13232,-0.15278670399999994,0.033415536540389396,4,4,0.7546611244456737
Gm13237,-0.15278670399999994,0.033415536540389396,4,4,0.7546611244456737
Krt19,-0.24224078900000023,0.03347542857457611,4,4,0.7546611244456737
Kcnn3,-0.18609466699999988,0.033490618933803534,4,4,0.7546611244456737
P3r3urf,-0.107406587,0.033505154417444186,4,4,0.7546611244456737
Sap30l,-0.15657343925,0.03352439959971944,4,4,0.7546611244456737
Plat,-0.25929201375,0.03354602881300425,4,4,0.7546611244456737
Gm7113,0.18073052075,0.033553393512734626,4,4,0.7546611244456737
Rps8,-0.2267436768750004,0.03360456219556568,4,4,0.7546611244456737
Snord55,-0.2267436768750004,0.03360456219556568,4,4,0.7546611244456737
Psg28,0.138137794375,0.03360896095325895,4,4,0.7546611244456737
Gm28258,-0.14346881475,0.033625145923684666,4,4,0.7546611244456737
Gm61652,-0.19570043625,0.0336519013140046,4,4,0.7546611244456737
Washc3,0.08684377687499989,0.03369623090483595,4,4,0.7546611244456737
Begain,-0.17769636425000046,0.03372055699939234,4,4,0.7546611244456737
Gm11473,-0.07650583275000011,0.03373467288109439,4,4,0.7546611244456737
Omt2b,-0.20337144225000003,0.03377928276268171,4,4,0.7546611244456737
Gm14813,-0.13522272900000004,0.03381776839858524,4,4,0.7546611244456737
Gm62592,-0.192045774,0.0338643447010421,4,4,0.7546611244456737
4930519G04Rik,-0.1768237025,0.0338714864085042,4,4,0.7546611244456737
Fars2,-0.2041037389999999,0.03387517424273086,4,4,0.7546611244456737
Gm16294,-0.35840965075,0.033883790086482596,4,4,0.7546611244456737
Gchfr,-0.39960114924999957,0.0338952630154415,4,4,0.7546611244456737
Bmp2k,0.30674979062499996,0.03390514494576078,4,4,0.7546611244456737
Col5a1,-0.4075450512499996,0.03392656073913101,4,4,0.7546611244456737
Tmt1b,-0.25036923275,0.03393882649678849,4,4,0.7546611244456737
Gm68058,-0.28748391975,0.033951953048384075,4,4,0.7546611244456737
Gm34268,0.18129543124999997,0.03395374031315568,4,4,0.7546611244456737
Bdkrb2,0.12642415375,0.03398044915977038,4,4,0.7546611244456737
Ly6g6d,0.40165954424999994,0.033996770738062905,4,4,0.7546611244456737
1500002C15Rik,-0.096392459125,0.03399927329182068,4,4,0.7546611244456737
Gm16551,0.08648083300000001,0.03402588791079281,4,4,0.7546611244456737
Fpgt,0.16734006149999997,0.034045980594574324,4,4,0.7546611244456737
1700020L13Rik,0.130923543,0.03414060064182291,4,4,0.7561400714766385
Apoo-ps,0.2563881912500001,0.03416235678854264,4,4,0.7561400714766385
Gm62908,0.15212622999999997,0.03422151661748213,4,4,0.7561650123974905
Igkv4-71,-0.16043711212499945,0.03424251430837597,4,4,0.7561650123974905
Npw,0.586270393,0.03425901302479946,4,4,0.7561650123974905
Pmpcb,0.18815433125000025,0.03426279607002025,4,4,0.7561650123974905
Slc7a7,-0.18363512175000007,0.03429861317691181,4,4,0.7564073590992224
Or13a19,0.11420234874999999,0.03435474360575857,4,4,0.7568023920951467
Nrde2,0.28029198525,0.034381785420555026,4,4,0.7568023920951467
Pcp4l1,0.29485992649999915,0.034391072716695656,4,4,0.7568023920951467
Gm4802,0.1490608845,0.034534985335928796,4,4,0.7585589668965766
Tmem167,0.27777342024999996,0.03455777688466439,4,4,0.7585589668965766
Sult5a1,-0.14849045525000001,0.034569247474051254,4,4,0.7585589668965766
Gm37465,0.33559939875,0.03457621490408578,4,4,0.7585589668965766
Polr2b,0.14072500050000003,0.034598368950887734,4,4,0.7585589668965766
Samd13,0.15833835474999997,0.03466180761513325,4,4,0.7585589668965766
Faf1,0.142004778,0.03474132885760573,4,4,0.7585589668965766
Gm3618,0.2870555937499998,0.03474260948650425,4,4,0.7585589668965766
Gm36704,0.2870555937499998,0.03474260948650425,4,4,0.7585589668965766
Timm8a2,0.20653858225,0.03475043303043024,4,4,0.7585589668965766
Agfg2,0.18204908462499997,0.03475273541609984,4,4,0.7585589668965766
Prss56,-0.18143766075000003,0.03479223104762228,4,4,0.7585589668965766
Pcnt,-0.18136578775,0.03479521434031143,4,4,0.7585589668965766
Casp4,-0.3879263657500003,0.03481959008804223,4,4,0.7585589668965766
Mcrs1,0.16794606125,0.034877235772066355,4,4,0.7586513627499717
Erlin2,0.58463102975,0.03496466248360983,4,4,0.7586513627499717
Sdcbp,-0.08377658675,0.03497118613926551,4,4,0.7586513627499717
Gm66006,0.28842648925000003,0.03497756649193269,4,4,0.7586513627499717
H3c11,-0.4120258204999998,0.03498743773674344,4,4,0.7586513627499717
Gm3081,0.17379045675000004,0.03508858516072273,4,4,0.7586513627499717
Bnip3,-0.14730848075000003,0.03512505484834398,4,4,0.7586513627499717
Zfp410,0.13842373200000002,0.03513234874532658,4,4,0.7586513627499717
Ifit1bl2,-0.06064772074999997,0.03514538490630425,4,4,0.7586513627499717
Cldn20,0.19616761650000003,0.03518233240842266,4,4,0.7586513627499717
Or5w1,-0.12594340599999998,0.035192199199299605,4,4,0.7586513627499717
Snrpb2,0.14995943924999988,0.03523639501497967,4,4,0.7586513627499717
Pgf,0.2291006785,0.03524476347309641,4,4,0.7586513627499717
Rasd1,0.5636786210000002,0.03524737361495181,4,4,0.7586513627499717
Ccl3,-0.30671144800000016,0.035293833183850265,4,4,0.7586513627499717
Hk3,-0.23287241975000006,0.03530232157777326,4,4,0.7586513627499717
Mgat1,-0.25509833000000004,0.03530413211402825,4,4,0.7586513627499717
Nap1l3,0.3537677794999996,0.035310330634345445,4,4,0.7586513627499717
Gm38503,-0.13206299712500003,0.035345907358835645,4,4,0.7586513627499717
Tent5a,0.20238845025000002,0.035352623262526105,4,4,0.7586513627499717
Smcr8,-0.19674155975,0.0353677823580252,4,4,0.7586513627499717
Gm5578,0.080136334,0.03543374723588016,4,4,0.7586513627499717
Trip11,0.23133926575,0.035456567344035884,4,4,0.7586513627499717
Gfral,-0.2201621125,0.03547200769244954,4,4,0.7586513627499717
Runx2,0.24301846174999997,0.03548101844659715,4,4,0.7586513627499717
Gm56584,-0.19487606599999996,0.035506345055005196,4,4,0.7586513627499717
Gm5960,0.32168459650000014,0.035569314301434035,4,4,0.7586513627499717
Ly6a,0.32168459650000014,0.035569314301434035,4,4,0.7586513627499717
Gkn1,-0.4725666249999989,0.03557157936853833,4,4,0.7586513627499717
B3gnt5,-0.15738180862499995,0.03558628107192005,4,4,0.7586513627499717
Wdr64,0.1342075375,0.035596033535911134,4,4,0.7586513627499717
Sppl3,0.18017699487500002,0.03563410754733933,4,4,0.7589317338893474
Raet1e,-0.3902868377499997,0.03568200259411708,4,4,0.7594207344559258
Ankmy2,0.09868972487499994,0.03571135691307254,4,4,0.759514724961269
Asl,-0.31920920100000005,0.035841114308345,4,4,0.7615152291928
Rgl3,-0.23456571999999998,0.03585542548799826,4,4,0.7615152291928
Ncam1,-0.08432772249999987,0.03588537852267862,4,4,0.7616202705830663
6230400D17Rik,0.15126969325,0.03592649982589892,4,4,0.7619620325192045
Sh2d5,-0.24297995249999982,0.03595842838287708,4,4,0.7621084863109981
Pcdh18,-0.39904109674999955,0.03603706195841365,4,4,0.7630112667830674
Gm65281,0.209712916125,0.036076182826622574,4,4,0.7630112667830674
Smarca5-ps,0.209712916125,0.036076182826622574,4,4,0.7630112667830674
Zfp536,0.4580091117500005,0.03615486498949885,4,4,0.764144738459526
Cmtm2a,-0.2709474715,0.03624872866630698,4,4,0.7650783445225894
Gm15032,-0.13737488250000007,0.036249279325784624,4,4,0.7650783445225894
Zfa-ps,-0.18500152625,0.03628816463064884,4,4,0.7653686578885327
Cygb,-0.18678628474999925,0.03633712362797843,4,4,0.7658708908053364
Mtx1,0.11962271775000011,0.03638703707166665,4,4,0.7661755681364428
Sephs1,0.20681399374999995,0.036401892799232755,4,4,0.7661755681364428
Gm10743,0.1265956565,0.03644283774973045,4,4,0.7665076426144962
Mios,0.27349958925000006,0.036531844132,4,4,0.7678494443645218
Rab11fip2,0.25810112949999986,0.03659502106632697,4,4,0.7685310443831803
Echs1,0.13368930899999998,0.03662871668327033,4,4,0.7685310443831803
Sfmbt1,0.16566492874999994,0.03675650299169144,4,4,0.7685310443831803
Gm5121,-0.10906644900000007,0.036831297232049594,4,4,0.7685310443831803
Trim8,-0.19761214587499998,0.03683710496092452,4,4,0.7685310443831803
Gm50350,-0.0888865705,0.03686148908050605,4,4,0.7685310443831803
Gm6458,0.11803419999999998,0.03690441403458182,4,4,0.7685310443831803
Miga2,-0.14950344449999986,0.036912368507685575,4,4,0.7685310443831803
Vmn1r49,0.13486576625,0.03693228483879439,4,4,0.7685310443831803
Gm36723,0.25826429625,0.03697213529358256,4,4,0.7685310443831803
Htr1f,0.12642043475,0.036998048940704326,4,4,0.7685310443831803
Hrob,-0.22919232949999957,0.037036923633830175,4,4,0.7685310443831803
Hoxc4,-0.4039927407500006,0.03704459081107209,4,4,0.7685310443831803
Arrb1,-0.2307356140000003,0.037049382699898305,4,4,0.7685310443831803
Astx2,0.11053993937500001,0.037099429241856365,4,4,0.7685310443831803
Zfp345,-0.21989395812500007,0.03711918320862071,4,4,0.7685310443831803
Septin11,-0.355855822,0.03713565975721135,4,4,0.7685310443831803
Gm9975,0.140158844,0.03714868961610966,4,4,0.7685310443831803
2210402C17Rik,0.140158844,0.03714868961610966,4,4,0.7685310443831803
Rpl37a,-0.14604911874999998,0.03721358636862593,4,4,0.7685310443831803
Gm62064,-0.34502912225000015,0.037226141291708925,4,4,0.7685310443831803
Gm14625,-0.34502912225000015,0.037226141291708925,4,4,0.7685310443831803
Gm14598,-0.34502912225000015,0.037226141291708925,4,4,0.7685310443831803
Gm62056,-0.34502912225000015,0.037226141291708925,4,4,0.7685310443831803
B3gnt9,0.1404451747500004,0.03725387280051154,4,4,0.7685310443831803
Fgfr1op2,-0.22844633825,0.03725531802638957,4,4,0.7685310443831803
Thada,-0.22356845499999994,0.037269135344106946,4,4,0.7685310443831803
Or5w19,-0.22175997012500015,0.03727082849205271,4,4,0.7685310443831803
Soat2,-0.18280727175000022,0.03752307374277845,4,4,0.7688490754151112
Gm10860,0.20044083325000003,0.037533605245842254,4,4,0.7688490754151112
Rps18-ps4,-0.2913834599999996,0.03755816598042383,4,4,0.7688490754151112
Zhx1,0.27378575424999996,0.03758309485126824,4,4,0.7688490754151112
Jak2,-0.14600700825000001,0.03764092545938411,4,4,0.7688490754151112
Rala,0.26887738575000003,0.03769153371399797,4,4,0.7688490754151112
Gm71614,-0.14140284674999998,0.03773763118429029,4,4,0.7688490754151112
Efcab7,0.19322620550000003,0.03774866493785546,4,4,0.7688490754151112
Gm43232,0.29423806,0.03778220763244765,4,4,0.7688490754151112
Cflar,0.22445917700000018,0.03780146953311515,4,4,0.7688490754151112
Kif5c,-0.18628257425000072,0.03780551728133942,4,4,0.7688490754151112
4833411C07Rik,0.12156899562499995,0.03786442987358026,4,4,0.7688490754151112
Inhca,-0.11769002575000001,0.037864894921266004,4,4,0.7688490754151112
Arid4b,-0.14383000050000003,0.03790568576472688,4,4,0.7688490754151112
Snord38a,-0.12451577525000007,0.037919402787661566,4,4,0.7688490754151112
Gm22980,-0.12451577525000007,0.037919402787661566,4,4,0.7688490754151112
Gm26330,-0.12451577525000007,0.037919402787661566,4,4,0.7688490754151112
Swsap1,0.09942637200000001,0.03798637051902956,4,4,0.7688490754151112
Zfp763,0.15975101262500008,0.038077857759468134,4,4,0.7688490754151112
Gm61466,0.12245646649999996,0.038132407836004266,4,4,0.7688490754151112
Capn11,-0.6293272864999999,0.038137983272403926,4,4,0.7688490754151112
Ndel1,-0.14976133250000007,0.03814744266230585,4,4,0.7688490754151112
Prkg2,-0.49157584374999974,0.038197061968404174,4,4,0.7688490754151112
Snrpd2,0.10347876562500002,0.0382101546134789,4,4,0.7688490754151112
Gm70843,-0.126853051625,0.038219568908590705,4,4,0.7688490754151112
Zfp709,0.21540699975,0.038270757059012374,4,4,0.7688490754151112
Hlx,-0.13543589324999994,0.038310799527004835,4,4,0.7688490754151112
Gm4540,-0.23298096375000032,0.03834120076735428,4,4,0.7688490754151112
Or10v5,0.178406898,0.0383532320671314,4,4,0.7688490754151112
Tox3,-0.18062438499999978,0.038361273184042845,4,4,0.7688490754151112
Foxm1,-0.20285506487500005,0.03846810335908233,4,4,0.7688490754151112
D630008O14Rik,-0.21719787675000002,0.03851228492591157,4,4,0.7688490754151112
Ppm1a,-0.20334558325000018,0.03851593819634779,4,4,0.7688490754151112
Pdcd1,-0.36587480775000003,0.038530707686197076,4,4,0.7688490754151112
3830403N18Rik,-0.26434486899999987,0.03859435302438538,4,4,0.7688490754151112
1810013D15Rik,-0.0923507745,0.038630150912570986,4,4,0.7688490754151112
Fam91a1,-0.0879882365000001,0.03873475339939887,4,4,0.7688490754151112
Myo5b,-0.4509581199999997,0.0387876005590022,4,4,0.7688490754151112
Gm42081,-0.22510334700000012,0.0388013898538674,4,4,0.7688490754151112
Or4p7,0.130214459,0.03882320483699904,4,4,0.7688490754151112
Gm49369,0.34824486,0.03882541576429396,4,4,0.7688490754151112
Gm15365,-0.19163851474999993,0.03883661180711679,4,4,0.7688490754151112
Tomm20,-0.19163851474999993,0.03883661180711679,4,4,0.7688490754151112
Gm22351,-0.19163851474999993,0.03883661180711679,4,4,0.7688490754151112
Plekhd1,0.4145598145,0.03884108133764385,4,4,0.7688490754151112
Gldn,0.46584282900000007,0.03885620680804774,4,4,0.7688490754151112
Pus1,0.12214105175000012,0.03886900029416026,4,4,0.7688490754151112
Syne4,-0.146341168375,0.03887045707594579,4,4,0.7688490754151112
Or4c125,0.2843197845,0.03891309213980324,4,4,0.7688490754151112
Gm56561,-0.13859683312499999,0.038920453521925434,4,4,0.7688490754151112
H2ac15,-0.16546204825000022,0.03895133345243047,4,4,0.7688490754151112
Fam209,-0.12371401224999995,0.038970886139468086,4,4,0.7688490754151112
Usp38,0.20473015975000003,0.039020715519776976,4,4,0.7688490754151112
Peli2,0.26561863775000005,0.039058176223865065,4,4,0.7688490754151112
Cdc23,0.27370606212500004,0.03908002273499825,4,4,0.7688490754151112
Agmo,0.34290910200000013,0.039082480953666975,4,4,0.7688490754151112
Rps18,0.15588128475000002,0.03911501790871339,4,4,0.7688490754151112
B3galt4,0.15588128475000002,0.03911501790871339,4,4,0.7688490754151112
Anp32a,0.27878489012499985,0.03913731199888875,4,4,0.7688490754151112
Nicol1,-0.164773842,0.039164413486574484,4,4,0.7688490754151112
Gm62747,-0.29307822875000067,0.03920925473211185,4,4,0.7688490754151112
Rhbdl3,0.32961102350000004,0.03930069041416004,4,4,0.7688490754151112
Gca,0.3240827532499999,0.03936685112959778,4,4,0.7688490754151112
Ndufaf8,0.123403197,0.03939578577679943,4,4,0.7688490754151112
Adap1,-0.18761547624999997,0.03944149001598345,4,4,0.7688490754151112
Dido1,-0.18588126375000003,0.03945863790778707,4,4,0.7688490754151112
Gm71732,-0.17987795999999998,0.03948184047884463,4,4,0.7688490754151112
Srek1ip1,0.13197711350000008,0.0395427818225892,4,4,0.7688490754151112
Cyp1a2,-0.15131971075,0.03956278900796347,4,4,0.7688490754151112
Cebpa,0.45145159325000006,0.0395885870891699,4,4,0.7688490754151112
Tmem144,0.2400569832499999,0.039636521611876314,4,4,0.7688490754151112
Or6c5c,-0.2458569205,0.03964077762537803,4,4,0.7688490754151112
Tspan4,0.3427779277499998,0.039671950814117514,4,4,0.7688490754151112
Gstm5,0.2195569027500004,0.039685709539744644,4,4,0.7688490754151112
Tfam,0.1361180852499999,0.03970683480451207,4,4,0.7688490754151112
Dstn,0.19404405775,0.03972248276725074,4,4,0.7688490754151112
Toporsl,-0.15007674399999998,0.03976172088037002,4,4,0.7688490754151112
Dad1,0.1076770265,0.03977128054537097,4,4,0.7688490754151112
Gm66719,-0.25414381649999995,0.039778495404309645,4,4,0.7688490754151112
Med16,-0.13289815162499985,0.039830843304782454,4,4,0.7688490754151112
Mtmr14,0.2091158046249999,0.03985266326826652,4,4,0.7688490754151112
Kirrel2,0.39638018325,0.039942000622387654,4,4,0.7688490754151112
Gm13127,0.17472980224999995,0.03999423731800136,4,4,0.7688490754151112
Gm67157,-0.188785925,0.03999434607483315,4,4,0.7688490754151112
Gm44166,-0.188785925,0.03999434607483315,4,4,0.7688490754151112
5330438D12Rik,-0.5283434892500001,0.04000087041896989,4,4,0.7688490754151112
Nr2c2ap,0.27655295225,0.040001588155204416,4,4,0.7688490754151112
Dpf1,-0.25196371112500016,0.040037859016579615,4,4,0.7688490754151112
Smim20,0.21468319275000003,0.04003897672073654,4,4,0.7688490754151112
Apoo,0.24945175350000004,0.04004783254138817,4,4,0.7688490754151112
Smu1,0.17256919462499987,0.040075505604875154,4,4,0.7688490754151112
Gm57446,0.22211788750000006,0.040082700148665655,4,4,0.7688490754151112
Josd1-ps,-0.27512636850000005,0.04011749270652425,4,4,0.7688490754151112
Fos,-0.6418411687499996,0.040212650466316044,4,4,0.7688490754151112
Olr1,0.19257445075000001,0.040231281086846746,4,4,0.7688490754151112
Ky,0.37956506049999994,0.040341329800034034,4,4,0.7688490754151112
Gm62824,0.18183821387499988,0.04035561921506936,4,4,0.7688490754151112
Dmrt3,0.31523793750000006,0.040408939706132956,4,4,0.7688490754151112
Txnip,0.27498574137499965,0.04041323083266295,4,4,0.7688490754151112
Cd27,-0.17346656349999998,0.04046880658063885,4,4,0.7688490754151112
Mir8113,-0.17346656349999998,0.04046880658063885,4,4,0.7688490754151112
Reep5,0.1890776747499996,0.04053566411281556,4,4,0.7688490754151112
H2af-ps2,-0.07100025724999992,0.040537455135791274,4,4,0.7688490754151112
Gm20634,-0.07100025724999992,0.040537455135791274,4,4,0.7688490754151112
C330011M18Rik,0.3376121187500001,0.040565026034350714,4,4,0.7688490754151112
Gm10643,0.3376121187500001,0.040565026034350714,4,4,0.7688490754151112
Gm55644,0.24244298975,0.04057312463924083,4,4,0.7688490754151112
Mir7060,0.24244298975,0.04057312463924083,4,4,0.7688490754151112
Herpud1,0.16131063525,0.04059385052748831,4,4,0.7688490754151112
Dlst,0.1616910205,0.040647099570857055,4,4,0.7688490754151112
Emc7,0.19766320974999999,0.04068897238862773,4,4,0.7688490754151112
Rasl10a,-0.25961415349999983,0.040698410572957255,4,4,0.7688490754151112
Cactin,-0.09218895550000006,0.04071986892476902,4,4,0.7688490754151112
Acsm2,0.21166926875,0.04080624800452382,4,4,0.7688490754151112
Mc5r,0.200440966625,0.040809748891022075,4,4,0.7688490754151112
Gm10120,0.086395688375,0.04083366749422062,4,4,0.7688490754151112
Gm31048,-0.20975287199999998,0.04087945449667162,4,4,0.7688490754151112
Gm28037,0.06429351974999997,0.040940711294461946,4,4,0.7688490754151112
H1f1,-0.46279849699999964,0.04095557946308815,4,4,0.7688490754151112
Gm61378,-0.46279849699999964,0.04095557946308815,4,4,0.7688490754151112
Arid5a,-0.3144218672500001,0.04099530469625737,4,4,0.7688490754151112
Magef1,-0.25811612825,0.04103660058056957,4,4,0.7688490754151112
Llph,-0.08408270425000008,0.04106510619041545,4,4,0.7688490754151112
Dok2,-0.20404512875000025,0.04112658653029238,4,4,0.7688490754151112
Or5d40,0.138755935,0.041149175804428964,4,4,0.7688490754151112
Iqcb1,-0.31612996775,0.04116866095074164,4,4,0.7688490754151112
Gngt2,-0.21518139849999995,0.04120610205928448,4,4,0.7688490754151112
Tex2,0.2101516217499999,0.04127645746930021,4,4,0.7688490754151112
Cpne8,0.26924061099999996,0.04128852192354026,4,4,0.7688490754151112
Gm46515,-0.14861537425000004,0.041289784992984774,4,4,0.7688490754151112
Gm6704,-0.14861537425000004,0.041289784992984774,4,4,0.7688490754151112
Sfrp2,-0.32355943625000005,0.04129964350607024,4,4,0.7688490754151112
Gm10558,-0.15960655924999995,0.04132448563254122,4,4,0.7688490754151112
Gm73185,-0.1884635495,0.041330432145342315,4,4,0.7688490754151112
Tsc22d3,0.3870487355000001,0.04133731306096033,4,4,0.7688490754151112
Ermp1,0.38997327849999996,0.041354947614624896,4,4,0.7688490754151112
Gm12226,-0.1347035207499998,0.041467988853161296,4,4,0.7688490754151112
Gm5144,0.41619670999999997,0.04147678800245966,4,4,0.7688490754151112
Sstr3,-0.6245223450000004,0.04152513155301283,4,4,0.7688490754151112
Gm5638,0.15906496650000002,0.041526294476287695,4,4,0.7688490754151112
C1ql3,0.39123800024999955,0.041591077526391365,4,4,0.7688490754151112
Angpt1,-0.319721944,0.04160046228792243,4,4,0.7688490754151112
Cdyl,0.304628849,0.041639449658351806,4,4,0.7688490754151112
Klf6,-0.2553347629999998,0.04169871669159581,4,4,0.7688490754151112
Ncf4,-0.1499690574999999,0.04172587116473344,4,4,0.7688490754151112
Meis1,-0.36837709475,0.041749939004998626,4,4,0.7688490754151112
R3hdm1,-0.45253527749999994,0.041777482440200145,4,4,0.7688490754151112
Coro1a,0.18110406525000006,0.04178970840451151,4,4,0.7688490754151112
Mif-ps4,-0.16568431174999998,0.041798753414592195,4,4,0.7688490754151112
1700088E04Rik,0.31856974949999994,0.04181027962066854,4,4,0.7688490754151112
Tgm6,-0.28120244824999996,0.04187316627265586,4,4,0.7688490754151112
Gm6986,-0.15395938925,0.04189876025967073,4,4,0.7688490754151112
Phactr4,0.3967015185,0.04197682779345757,4,4,0.7688490754151112
Itgav,0.24155345262500005,0.04207412965093723,4,4,0.7688490754151112
Gm9487,0.128368389,0.04209730417499572,4,4,0.7688490754151112
Haus8,-0.34243302975000045,0.04212574618730728,4,4,0.7688490754151112
Gm4921,-0.15368315875,0.04212881368858106,4,4,0.7688490754151112
Samtor,0.170142746625,0.042146283298631605,4,4,0.7688490754151112
Acot5,0.41668514799999956,0.04214958570012194,4,4,0.7688490754151112
Samd4b,-0.2136274370000001,0.0421653240573842,4,4,0.7688490754151112
Gm29796,-0.21217238449999998,0.04220219353152609,4,4,0.7688490754151112
Gm12693,0.1258457635000001,0.04222780686508138,4,4,0.7688490754151112
Casc3,-0.18869697625,0.042232192236772076,4,4,0.7688490754151112
Mfsd14a,0.21328672425,0.042234111122875465,4,4,0.7688490754151112
Gpr37,0.28581385049999986,0.042254063400326974,4,4,0.7688490754151112
Capza2,0.32447366349999995,0.04226105504826694,4,4,0.7688490754151112
Or10g6,-0.19489880325,0.042296796081262404,4,4,0.7688490754151112
Cbr3,-0.2992676732499999,0.042332360466047415,4,4,0.7688490754151112
Or2ah1,-0.19891080825000002,0.042332383743729225,4,4,0.7688490754151112
