"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.87740507446606e-183,1.80272201136967,0.649,0.307,1.30040411387443e-178,"10","USP24"
1.75747818329413e-182,1.50443735890154,0.784,0.375,5.89423033113185e-178,"10","SHISA9"
5.50885351978698e-182,1.1528833120736,0.843,0.478,1.84755929346616e-177,"10","APBB2"
3.42501496407243e-181,1.35437960029938,0.84,0.466,1.14868151865061e-176,"10","CSMD3"
5.96293890290196e-181,1.93848218599878,0.414,0.117,1.99985044925526e-176,"10","ARHGAP10"
1.55085683607664e-178,1.15549471768714,0.58,0.218,5.20126365683383e-174,"10","ST6GAL1"
3.18183524151398e-177,1.66203785222262,0.68,0.319,1.06712390329896e-172,"10","SCN1A"
1.02614003925613e-176,1.62208363490569,0.624,0.251,3.4414684636572e-172,"10","GPC6"
6.18107518036709e-176,1.12345959246066,0.822,0.386,2.07300899399151e-171,"10","TMEM132D"
2.53799873810297e-175,1.18053983334934,0.499,0.147,8.51194016784973e-171,"10","ZCCHC24"
2.34200164012219e-174,1.28849296231303,0.519,0.162,7.85460510064179e-170,"10","PTN"
3.63137404532584e-172,1.54196103168889,0.596,0.235,1.21789022732138e-167,"10","GRIK4"
1.30566716174574e-170,2.06994244978229,0.341,0.085,4.37894652706285e-166,"10","CA8"
4.32405127115975e-170,1.1906333573647,0.83,0.453,1.45020031532156e-165,"10","ASTN2"
1.49461548344858e-169,1.11781358084021,0.665,0.247,5.01264140838984e-165,"10","KANK1"
3.76211698985849e-169,1.94145570761181,0.512,0.186,1.26173879605874e-164,"10","AFAP1"
2.94879244159071e-168,1.76422304382807,0.365,0.094,9.88966009060691e-164,"10","ADAM12"
3.73284785339341e-168,1.4909531624895,0.424,0.119,1.25192251307108e-163,"10","PDLIM5"
5.49776862456393e-167,1.02089436191308,0.951,0.618,1.84384164130625e-162,"10","NRXN1"
2.09675024339226e-166,0.722061289757156,0.59,0.183,7.03208096628897e-162,"10","BCAS1"
3.80486317038429e-164,2.16886089632741,0.42,0.133,1.27607501008348e-159,"10","ILDR2"
1.58613615556926e-163,0.727294509978724,0.761,0.286,5.31958343854818e-159,"10","DOCK1"
2.69323942894264e-163,1.31121473405666,0.816,0.527,9.03258639678782e-159,"10","ASAP1"
4.46605677779336e-161,1.51048429294697,0.642,0.292,1.49782612213634e-156,"10","CSGALNACT1"
1.55033625496256e-160,2.11705297227465,0.47,0.164,5.19951773189342e-156,"10","RHBDL3"
4.98998526353746e-160,2.73484773651743,0.279,0.063,1.67354125768519e-155,"10","ZEB1-AS1"
1.28467265656005e-159,1.11316594519467,0.724,0.339,4.30853515557109e-155,"10","SH3D19"
3.85071282681021e-159,1.20762877707173,0.669,0.282,1.29145206785561e-154,"10","ZHX2"
3.90294229982583e-158,1.73687322773308,0.337,0.084,1.30896878851559e-153,"10","PLPP3"
1.75971360245492e-156,1.33051059124004,0.491,0.159,5.90172747991333e-152,"10","CECR2"
2.81395084864995e-156,0.946242366420197,0.812,0.398,9.43742835620221e-152,"10","NFIA"
1.85348518818598e-153,1.27816491608248,0.751,0.429,6.21621862413815e-149,"10","PEAK1"
3.79885415401342e-153,0.758031986033398,0.543,0.175,1.27405970617302e-148,"10","KCNH8"
2.12669789187772e-152,1.84801323803435,0.483,0.179,7.1325193897795e-148,"10","FAM110B"
1.42176589076135e-151,2.15918379588847,0.257,0.054,4.7683184444354e-147,"10","AL133346.1"
1.4168723493548e-150,1.00272894137463,0.368,0.096,4.75190648526614e-146,"10","PARP14"
2.29308614014168e-150,1.33926612842028,0.45,0.143,7.69055229680718e-146,"10","HTRA1"
5.97669751220132e-150,1.88287099302589,0.286,0.066,2.00446481164208e-145,"10","NEDD4"
2.5981628257349e-148,0.785055045769003,0.986,0.779,8.71371848494971e-144,"10","CSMD1"
1.15356457292902e-145,1.7366367293112,0.505,0.197,3.86882486468934e-141,"10","LINC01322"
1.68057736844042e-145,1.50054274469127,0.537,0.218,5.63632037827549e-141,"10","IGSF21"
8.3173200826659e-145,1.61868583197758,0.455,0.159,2.78946280932449e-140,"10","PELI2"
1.14913686514441e-144,1.68939919669915,0.69,0.413,3.85397521832134e-140,"10","NLGN4Y"
1.24829374960463e-142,1.64012145528579,0.366,0.108,4.18652757742402e-138,"10","ZNF521"
2.00211325860938e-140,1.97566594822303,0.404,0.137,6.71468744672413e-136,"10","MPZL1"
3.46235543370095e-140,1.71322534393476,0.366,0.108,1.16120476535462e-135,"10","ADRA1A"
1.55431296871562e-139,1.69485281067851,0.359,0.107,5.21285483447844e-135,"10","PLEKHA2"
9.68676386068138e-139,1.56636679794938,0.427,0.14,3.24874686359532e-134,"10","PBX3"
3.14505548537816e-138,1.19290004239762,0.665,0.329,1.05478870868613e-133,"10","MTSS1"
2.37300760669055e-137,0.756526013116601,0.483,0.151,7.95859291131875e-133,"10","SHROOM4"
3.53934272481239e-136,1.46419227033439,0.564,0.245,1.18702476304758e-131,"10","OLFM2"
4.24786912350868e-135,2.06297834062852,0.35,0.107,1.42465034664234e-130,"10","C3orf70"
9.45713052656341e-134,1.11288441525538,0.809,0.508,3.17173243599884e-129,"10","TANC2"
1.95573216430385e-133,1.59344895141695,0.546,0.235,6.55913453264227e-129,"10","CDH11"
2.44281936307812e-133,1.15826732661934,0.784,0.468,8.19272757989141e-129,"10","TNIK"
7.84194620753259e-133,1.71658418792189,0.419,0.149,2.63003191908228e-128,"10","LIMA1"
9.41426664606056e-133,1.87881111332312,0.363,0.115,3.15735674775579e-128,"10","MTSS1L"
1.47396866283667e-132,2.25109933379771,0.268,0.067,4.94339610142163e-128,"10","KLHL13"
8.09794059104007e-131,1.16508153280878,0.58,0.247,2.71588731542302e-126,"10","AL589740.1"
6.38084702411684e-129,1.38228103363057,0.524,0.216,2.1400084749483e-124,"10","DENND2A"
1.95765136281371e-128,1.20769550944106,0.77,0.509,6.56557114060461e-124,"10","TAOK3"
9.01126825498109e-128,1.50943769047879,0.615,0.303,3.02219914735556e-123,"10","SPRED1"
1.82369317565452e-126,1.90056513412909,0.426,0.162,6.11630217251013e-122,"10","PCMTD2"
1.90695350294772e-126,0.882250489098534,0.677,0.308,6.39554065818607e-122,"10","CDH13"
5.95700170108918e-126,1.00885061996973,0.451,0.152,1.99785923051129e-121,"10","WIPF1"
9.56777189056137e-126,1.13520067349554,0.425,0.143,3.20883933665647e-121,"10","LINC00854"
4.8327857109995e-125,1.01926599840636,0.702,0.372,1.62081967175501e-120,"10","PTPRE"
1.30519165596036e-124,0.964442288146353,0.454,0.152,4.37735177575984e-120,"10","RFTN2"
1.12120013282303e-123,0.871810242616712,0.883,0.515,3.76028100546186e-119,"10","CACNA1A"
2.38867098160519e-123,1.31741586124728,0.508,0.204,8.0111247381075e-119,"10","KCNT2"
3.08640135898399e-123,1.30242970117648,0.437,0.158,1.03511728777605e-118,"10","SYT17"
7.11049158829847e-123,1.45634899957761,0.518,0.229,2.38471666888354e-118,"10","LRP1"
8.68270178507943e-122,1.03720318059543,0.768,0.383,2.91200452467994e-117,"10","HECW1"
1.20767237491657e-121,1.07559896163744,0.707,0.36,4.0502916109952e-117,"10","NFIB"
1.34323259438875e-121,1.61204136097733,0.284,0.075,4.50493347506098e-117,"10","NOTCH2"
1.53832477385821e-121,1.79153654046053,0.275,0.073,5.15923362656566e-117,"10","EBF4"
1.65333464735137e-121,1.99694990478405,0.284,0.078,5.54495374028701e-117,"10","THBS4"
1.88058460543593e-121,1.6849864970333,0.289,0.079,6.30710464971101e-117,"10","STK33"
3.5749905037765e-121,0.517770450867029,0.857,0.527,1.19898031515656e-116,"10","GPM6A"
6.22954887251975e-119,1.06977752404272,0.288,0.075,2.08926610086567e-114,"10","EYA2"
1.03590665292025e-118,0.979104342694563,0.536,0.224,3.47422373256394e-114,"10","TCF7L2"
1.75420666965742e-118,0.923400639521721,0.768,0.453,5.88325832869706e-114,"10","PSD3"
2.27091216612253e-118,0.865631964785668,0.877,0.532,7.61618522274174e-114,"10","ZBTB20"
1.41439173227976e-116,0.646374796951159,0.935,0.644,4.74358699171987e-112,"10","NPAS3"
1.46487547553732e-116,1.29169699689381,0.372,0.122,4.91289936985708e-112,"10","GALNT10"
2.9706648676655e-116,1.40503644742697,0.415,0.144,9.96301583317655e-112,"10","GAD1"
9.55974609646919e-116,1.68740305596231,0.267,0.071,3.20614764583384e-111,"10","JUN"
3.89256867354561e-115,1.01562405467336,0.851,0.624,1.30548968173373e-110,"10","ZSWIM6"
2.86941591908767e-114,1.01423017271305,0.461,0.174,9.62344710943624e-110,"10","ITGB8"
1.03957814524383e-113,1.73647722409579,0.49,0.224,3.48653718351874e-109,"10","RNF180"
2.6683084995181e-113,1.24178309135736,0.508,0.22,8.94897304568381e-109,"10","PDE7B"
2.95401598654688e-113,1.27130184590331,0.495,0.202,9.90717881568093e-109,"10","KIAA1211"
1.10626587714007e-112,0.995726063271252,0.928,0.591,3.71019449875236e-108,"10","KCNMA1"
1.23979237060834e-112,1.46181242923327,0.579,0.297,4.15801565254625e-108,"10","KCNQ1OT1"
1.54418305379294e-112,1.67022128060809,0.441,0.183,5.17888112581075e-108,"10","CCDC146"
3.26840799761124e-112,0.885210585666217,0.807,0.459,1.09615867423886e-107,"10","DAB1"
4.72478349910382e-112,1.66635561092922,0.259,0.069,1.58459788992944e-107,"10","DSEL"
1.62006740623559e-111,1.38652155405854,0.609,0.332,5.43338206703292e-107,"10","C1orf21"
2.67167935070878e-111,0.883664190238777,0.738,0.391,8.9602782064071e-107,"10","ALCAM"
3.60118571746113e-110,0.92481992225812,0.311,0.088,1.20776566592211e-105,"10","PLLP"
1.02933123115603e-109,1.51006614948271,0.435,0.173,3.45217108305109e-105,"10","CRB1"
1.11201318652942e-109,2.29973441383156,0.259,0.073,3.72946982498237e-105,"10","TMEM229B"
4.62442152321535e-109,1.00079836881517,0.707,0.375,1.55093849045596e-104,"10","KHDRBS3"
5.87465107233436e-109,1.26643655288948,0.339,0.109,1.9702404766395e-104,"10","MYO10"
5.44745090766959e-108,1.16524668473734,0.573,0.276,1.82696608541423e-103,"10","ATP2B4"
7.14387800835826e-108,2.27041838285726,0.257,0.073,2.39591380644319e-103,"10","CSPG5"
1.06021901693163e-107,0.640597903679547,0.873,0.544,3.55576253898529e-103,"10","RORA"
2.09250595890492e-107,0.867185368928509,0.863,0.576,7.01784648497531e-103,"10","GRIA2"
6.30879367911158e-107,1.08269251139009,0.268,0.071,2.11584322410044e-102,"10","ALDH1L1"
9.29695660344233e-107,1.08693614498218,0.255,0.065,3.11801330566249e-102,"10","SOX10"
2.47030773787794e-106,1.63183223183246,0.464,0.207,8.28491809129503e-102,"10","LINC00937"
3.88217830024125e-106,1.8118438494888,0.419,0.176,1.30200495833491e-101,"10","ANTXR1"
4.1042259512011e-105,1.39584436814523,0.424,0.172,1.37647529951383e-100,"10","CREM"
1.08912849963914e-104,0.967729829918192,0.593,0.285,3.65271916208975e-100,"10","DNER"
1.99508260746867e-104,1.51708546965045,0.396,0.15,6.69110804892842e-100,"10","PCDH17"
3.57455336637528e-104,1.31188568722459,0.564,0.289,1.19883370801494e-99,"10","KLF12"
1.02716206383442e-103,1.00491150314172,0.725,0.392,3.44489612968789e-99,"10","CNTNAP5"
5.99140241078676e-103,1.0200163700239,0.775,0.524,2.00939654052966e-98,"10","FHIT"
2.58793159882787e-102,1.01650213456032,0.786,0.47,8.67940499614893e-98,"10","CNTN1"
3.20512593456527e-101,1.63453747450861,0.586,0.317,1.0749351359345e-96,"10","BAALC"
1.23410436782245e-100,1.33672768767544,0.575,0.303,4.13893922880292e-96,"10","SCN3A"
7.04296273662088e-100,0.863176645011902,0.776,0.446,2.36206884260791e-95,"10","NTRK3"
1.40547526614313e-99,0.976163608594669,0.745,0.501,4.71368294759084e-95,"10","TNKS"
2.03763780440737e-99,1.1123030509123,0.587,0.299,6.83382966842145e-95,"10","PRKD1"
4.4886867303966e-99,1.25957008241518,0.276,0.082,1.50541575564041e-94,"10","PDE9A"
8.71197746541526e-99,1.2303558314911,0.473,0.197,2.92182300235097e-94,"10","POU6F2"
1.78895467253069e-98,1.22879167040269,0.5,0.231,5.99979618073343e-94,"10","IGSF9B"
1.92045056976874e-97,0.993493197734509,0.684,0.412,6.44080712089039e-93,"10","CTTNBP2"
3.95051464900124e-97,1.10799729843595,0.54,0.255,1.32492360298204e-92,"10","ZNF608"
1.35392547312786e-96,1.07961842672522,0.607,0.331,4.54079525177621e-92,"10","SERINC5"
6.9596690159071e-96,0.641178052145562,0.899,0.671,2.33413379455492e-91,"10","DNM3"
7.38093480801052e-95,1.34110814960589,0.504,0.252,2.47541791591057e-90,"10","TNK2"
5.94114403798849e-94,1.35868559633564,0.385,0.149,1.99254088746058e-89,"10","GOLIM4"
1.07871171840032e-93,1.15995450991093,0.51,0.243,3.617783361171e-89,"10","FNDC3B"
2.95054393621969e-93,0.804881400642561,0.716,0.443,9.89553425329361e-89,"10","FYN"
2.12196685733177e-92,1.30924133869316,0.726,0.474,7.11665244611928e-88,"10","EHBP1"
5.36051063225059e-92,0.554721549757269,0.782,0.485,1.7978080558442e-87,"10","MSI2"
1.38433537223824e-91,0.801193160701412,0.494,0.208,4.64278397141259e-87,"10","PLD5"
7.54649375958508e-91,1.0588183313546,0.444,0.186,2.53094307708965e-86,"10","CBFB"
8.10581108008761e-91,0.56412429466101,0.898,0.658,2.71852692003978e-86,"10","NCAM2"
3.10407192418396e-90,0.531261573212375,0.77,0.391,1.04104364193282e-85,"10","HS6ST3"
3.32291257041101e-90,0.625070302719303,0.778,0.456,1.11443841786444e-85,"10","DSCAML1"
1.01091400780979e-89,0.933272064942126,0.692,0.399,3.39040339939248e-85,"10","CDK14"
1.40440158969923e-89,1.43885337572635,0.524,0.268,4.71008205153329e-85,"10","AKAP12"
1.67470296889635e-89,1.58312598525397,0.351,0.135,5.61661881708458e-85,"10","SEL1L3"
5.40949936014317e-89,1.30275165978824,0.476,0.232,1.81423789540482e-84,"10","GNA12"
2.28637878766095e-88,0.972352829606312,0.323,0.109,7.66805717805728e-84,"10","ABTB2"
7.21664219392365e-88,0.723559196574239,0.591,0.27,2.42031745899812e-83,"10","MEIS2"
9.92458494134599e-88,1.61349375440051,0.359,0.144,3.32850729762862e-83,"10","ANO6"
1.70141245197477e-87,1.08579076455993,0.347,0.126,5.70619708143298e-83,"10","EPS8"
4.49928107480378e-87,1.52416524942197,0.347,0.138,1.50896888686769e-82,"10","GSAP"
1.26603642323583e-86,2.01391569434965,0.283,0.097,4.24603295624831e-82,"10","VAT1L"
1.36237902809894e-86,1.35353026468379,0.422,0.187,4.56914678443822e-82,"10","DPY19L3"
5.58039269928794e-85,1.08041560932441,0.33,0.117,1.87155210348719e-80,"10","EGFR"
7.27267780543975e-85,0.891491924764034,0.814,0.589,2.43911068238838e-80,"10","NCOA1"
9.41521448685272e-85,0.890472006465723,0.679,0.367,3.15767463460066e-80,"10","GRIA3"
5.96240865478043e-84,1.20313627555918,0.573,0.327,1.99967261464026e-79,"10","NOL4"
2.31958479016256e-83,2.17255906592819,0.28,0.1,7.77942346924719e-79,"10","NTN4"
7.62640066455192e-83,0.961068202035307,0.449,0.206,2.55774225487742e-78,"10","PALLD"
1.12145231199293e-82,0.621840810346729,0.662,0.34,3.7611267639619e-78,"10","CDH20"
1.97097213978792e-82,1.22012946965535,0.537,0.293,6.61024636242073e-78,"10","RNF150"
4.13043401321324e-82,0.730803153343128,0.728,0.406,1.38526495935146e-77,"10","PCDH7"
2.16784033569031e-81,0.912071153063864,0.662,0.386,7.27050291783815e-77,"10","XKR4"
4.43043309802943e-81,0.726898417300629,0.746,0.496,1.48587865241711e-76,"10","PTPRJ"
1.46318768933683e-80,1.63888732745787,0.297,0.11,4.90723887249785e-76,"10","NUPL2"
1.53621904027355e-80,1.40477012757833,0.272,0.092,5.15217141726944e-76,"10","GRAMD1C"
2.15320552848772e-80,1.20454932062713,0.459,0.223,7.22142070144213e-76,"10","ST5"
1.1439899358116e-79,1.17001485374575,0.26,0.083,3.83671344672493e-75,"10","ARHGEF26"
5.41496833261529e-79,0.826424884091187,0.805,0.497,1.81607207939252e-74,"10","MAP2"
1.12955474794985e-78,0.932995136233232,0.69,0.46,3.78830071367422e-74,"10","SETD5"
1.94041417209346e-78,1.09720316567851,0.508,0.253,6.50776105036703e-74,"10","NELL1"
3.71959215560677e-78,1.07918596060596,0.61,0.368,1.2474768171474e-73,"10","NAALADL2"
7.51748322717057e-78,1.20248228644226,0.368,0.155,2.52121352472847e-73,"10","RPL13"
1.97584933765202e-77,0.757977572814609,0.83,0.586,6.62660350861734e-73,"10","DMD"
2.52296535422102e-77,1.36590020537852,0.396,0.181,8.46152120498644e-73,"10","EEF2K"
2.62047043211392e-77,2.05024738468687,0.252,0.086,8.78853373522365e-73,"10","HS6ST2"
3.07557829537704e-77,1.66431928117784,0.311,0.12,1.03148744870355e-72,"10","RIT2"
4.0877321766072e-77,1.01545721233481,0.418,0.192,1.37094361739052e-72,"10","MAMLD1"
1.07280827789467e-76,1.72957712203766,0.289,0.108,3.59798440240315e-72,"10","WNK3"
1.48684841553411e-76,1.00786076026645,0.574,0.336,4.98659221601831e-72,"10","UPF3A"
3.49759303386626e-76,1.0553318099863,0.404,0.176,1.17302275169807e-71,"10","SHISA6"
6.62800596957714e-76,1.20717969601668,0.323,0.125,2.22290064207678e-71,"10","CNN3"
1.75177652517041e-75,0.929086032744839,0.489,0.236,5.87510811011652e-71,"10","FIGN"
6.33865142667148e-75,1.22555698924591,0.372,0.158,2.12585691547708e-70,"10","ZNF516"
8.57807296598545e-75,0.878869342480924,0.596,0.326,2.8769141113322e-70,"10","MEG8"
1.08756317672782e-74,1.62786905965973,0.283,0.106,3.64746938210976e-70,"10","HFM1"
1.15378553231686e-74,0.788665415870847,0.774,0.47,3.86956591828428e-70,"10","FGF12"
4.20685894780919e-74,1.44894970361421,0.284,0.104,1.41089635391625e-69,"10","COL27A1"
7.39052045105904e-74,1.25414390956905,0.635,0.399,2.47863274887618e-69,"10","CAMK2D"
8.12898432276047e-74,0.75967649292069,0.272,0.092,2.72629876216741e-69,"10","PPFIBP2"
1.26340488351967e-72,1.05280715548541,0.549,0.295,4.23720729834827e-68,"10","CDH10"
1.72024562083454e-72,0.944334343173894,0.478,0.246,5.76935976315487e-68,"10","WWP2"
1.96928298310301e-72,0.62843139094991,0.824,0.547,6.60458126873088e-68,"10","MARCH1"
6.22981762773327e-72,1.6191828282096,0.295,0.115,2.08935623598918e-67,"10","DNAJB1"
1.89595628312729e-71,0.529620437418438,0.902,0.696,6.35865818235232e-67,"10","CTNND2"
5.6698772909703e-71,0.777667527645428,0.564,0.309,1.90156344584562e-66,"10","ZMIZ1"
2.15424276927994e-70,1.3074858038775,0.536,0.322,7.22489939961106e-66,"10","GLCCI1"
5.37574183832031e-70,0.56268493415483,0.724,0.471,1.80291629773587e-65,"10","FCHSD2"
1.91712121701948e-69,0.844319245603894,0.62,0.393,6.42964113763993e-65,"10","ANKRD28"
1.92588453964276e-69,1.22989049488592,0.265,0.095,6.45903156905388e-65,"10","TNS1"
5.02170498557853e-69,0.550919846257388,0.736,0.414,1.68417941806333e-64,"10","SLC8A1"
1.18421310836926e-68,0.952997010476203,0.294,0.111,3.97161392284883e-64,"10","COL16A1"
1.22866533251436e-68,1.33072438560191,0.315,0.128,4.12069779218667e-64,"10","ACTN2"
3.39586060368539e-68,0.965117596764636,0.606,0.369,1.13890372926401e-63,"10","ASTN1"
3.51446321406563e-68,0.886618667216286,0.515,0.271,1.17868067273333e-63,"10","LMCD1-AS1"
5.26637764281515e-68,0.832325769132036,0.801,0.554,1.76623773384734e-63,"10","TRIM9"
1.31610447302535e-67,0.895189303477765,0.662,0.402,4.41395118163241e-63,"10","SLC2A13"
2.10846512028164e-67,1.16033823440893,0.406,0.198,7.07137032040057e-63,"10","ST3GAL6"
6.38236916515027e-67,0.703116508434505,0.738,0.405,2.1405189706081e-62,"10","GRM5"
6.68041364247229e-67,1.22350061361022,0.365,0.165,2.24047712741236e-62,"10","ADCY8"
9.88450310645475e-67,1.1502595017609,0.449,0.24,3.3150646518428e-62,"10","ZNF827"
1.0205974991522e-66,1.29010991379747,0.389,0.191,3.42287989265664e-62,"10","TRIM24"
2.60644622570826e-66,0.625522431094419,0.55,0.286,8.74149935178037e-62,"10","KCNAB1"
1.3318003993168e-65,0.803043180917516,0.329,0.132,4.46659217922869e-61,"10","PCSK5"
1.69390311912446e-65,0.547777318529862,0.614,0.356,5.68101228091962e-61,"10","USP54"
1.39451704512093e-64,0.884045909384937,0.578,0.348,4.67693126592658e-60,"10","DCLK2"
1.51248038897929e-64,0.626293322162395,0.798,0.567,5.07255672855876e-60,"10","GRID1"
2.31304589307189e-64,0.686199470453412,0.819,0.532,7.7574933161845e-60,"10","LRRC7"
3.32242473344256e-64,1.26513684453923,0.399,0.198,1.11427480710197e-59,"10","SPRY4-AS1"
1.73064691199861e-63,0.59637000047894,0.711,0.461,5.80424361346092e-59,"10","COBL"
2.97171408977688e-63,0.667745371880054,0.483,0.239,9.96653471429369e-59,"10","BCL6"
3.14293573217223e-63,1.08204009069904,0.257,0.095,1.05407778585592e-58,"10","RCBTB1"
4.72456267660409e-63,0.715449756499984,0.549,0.311,1.58452383047948e-58,"10","DIAPH2"
1.98391516220701e-62,0.90675518041521,0.61,0.364,6.65365467100988e-58,"10","LRRTM3"
2.84360790833284e-62,1.0072860820135,0.524,0.313,9.53689220296669e-58,"10","TRAK1"
2.52605591547223e-61,0.572805053087458,0.592,0.321,8.47188632931078e-57,"10","PTPRT"
4.62949763724644e-61,1.19087419711176,0.305,0.128,1.55264091757971e-56,"10","IKZF2"
1.23765656434342e-60,1.37764087747557,0.27,0.107,4.15085258549495e-56,"10","MID1"
2.25969872885891e-60,1.66415290714916,0.288,0.125,7.578577596847e-56,"10","SLC9A7"
6.91878253613174e-60,0.613528759957831,0.78,0.554,2.32042128696786e-55,"10","SORBS1"
1.23695522342505e-59,1.18715404800461,0.424,0.228,4.14850042832294e-55,"10","NECTIN3"
3.09158520270936e-59,1.24501215326841,0.297,0.127,1.03685584528467e-54,"10","CAPN2"
3.91787548932832e-59,0.708430273938296,0.456,0.237,1.31397708161093e-54,"10","CDH4"
7.27175701384564e-59,0.613870398749524,0.462,0.236,2.43880186730355e-54,"10","AKAP13"
7.37986501260379e-59,0.808251023625724,0.61,0.365,2.47505912792706e-54,"10","TMEM108"
3.7934597588097e-58,0.768393469282176,0.395,0.19,1.2722505339096e-53,"10","ITGAV"
5.90005922230952e-58,1.32630138261774,0.257,0.102,1.97876186197817e-53,"10","NLGN3"
9.94688155462828e-58,0.911750398697649,0.546,0.335,3.33598513579123e-53,"10","PHYHIPL"
1.80445211265757e-57,0.564226344599374,0.311,0.125,6.05177149543094e-53,"10","GRAMD2B"
2.39750250824436e-57,1.41809038153448,0.311,0.143,8.04074391214993e-53,"10","BCAT1"
3.12206996448878e-57,0.868929659831016,0.279,0.11,1.04707982469025e-52,"10","SUCLG2"
3.45178333538491e-57,1.12118367640923,0.362,0.171,1.15765909502139e-52,"10","VWC2"
5.94664190373459e-57,0.722046533445362,0.252,0.094,1.99438476167451e-52,"10","CNKSR3"
6.12103741402074e-57,0.813365766128617,0.257,0.098,2.05287352791428e-52,"10","MKRN3"
9.2120915637414e-57,0.579498356250833,0.803,0.619,3.08955126864759e-52,"10","KMT2C"
9.66985218115559e-57,0.912448002253496,0.538,0.336,3.24307502451596e-52,"10","SCFD2"
1.61630100604597e-56,1.56510459320704,0.267,0.113,5.42075031407699e-52,"10","ZMAT3"
4.07521087868001e-56,0.773222679144847,0.334,0.144,1.3667442244917e-51,"10","PHF21B"
4.20037033399149e-56,1.0464907023432,0.392,0.201,1.40872020261407e-51,"10","DDAH1"
4.24141735598869e-56,0.531167630961586,0.816,0.601,1.42248655285149e-51,"10","MIR99AHG"
5.54966999030828e-56,0.537452705080317,0.471,0.235,1.86124832134959e-51,"10","SLC6A1"
5.56448191340704e-56,0.819997563487568,0.633,0.42,1.86621594411845e-51,"10","PPP1R12A"
1.35433655785325e-55,1.20656109698665,0.43,0.24,4.54217394772823e-51,"10","PGAP1"
7.19451717284316e-55,0.756841512226672,0.387,0.195,2.41289716942814e-50,"10","CABLES1"
8.85932477485379e-55,1.36468012261826,0.255,0.103,2.97124034299047e-50,"10","ARHGEF6"
9.7884807971445e-55,1.28055604459752,0.327,0.154,3.28286068974632e-50,"10","TSHZ1"
2.95600520432152e-54,0.79772426118016,0.64,0.446,9.91385025425351e-50,"10","CAMSAP2"
3.06515173300823e-54,0.689389517059725,0.719,0.506,1.0279905882163e-49,"10","CLIP2"
5.12876512278384e-54,0.873323511593448,0.538,0.334,1.72008524687924e-49,"10","ZNF704"
8.10858388279867e-54,0.783745444323032,0.674,0.437,2.71945686261302e-49,"10","TIAM1"
5.04421334307851e-53,0.896737409718791,0.454,0.26,1.69172827100167e-48,"10","KIZ"
5.61090693514735e-53,0.756298526461998,0.445,0.23,1.88178596790972e-48,"10","SRGAP1"
3.07668730683563e-52,0.972185099674385,0.294,0.129,1.03185938896653e-47,"10","USP3"
2.43770950291659e-51,1.05335581192805,0.364,0.181,8.17559013088166e-47,"10","AC233296.1"
3.39035459929023e-51,1.34907227056375,0.368,0.199,1.13705712550996e-46,"10","KLHL7"
3.48621789799714e-51,0.576296194817418,0.398,0.204,1.16920775863028e-46,"10","ARHGAP22"
4.67516143979861e-51,0.837563881460976,0.447,0.254,1.56795564367966e-46,"10","STAT5B"
6.34756760701606e-51,0.858471278027628,0.338,0.155,2.12884722404104e-46,"10","ADAMTS9-AS2"
1.29694712332688e-50,0.729478728225143,0.619,0.425,4.3497012622137e-46,"10","SGMS1"
1.9475294003495e-50,0.616804538641951,0.387,0.184,6.53162410289214e-46,"10","CLIC4"
4.61708611343128e-50,1.36325825218638,0.346,0.18,1.54847834072258e-45,"10","PLCB4"
1.58192710714613e-49,1.50040395797655,0.319,0.162,5.30546713194669e-45,"10","PLPPR5"
4.33366049613646e-49,1.25396983975137,0.413,0.237,1.45342305719425e-44,"10","ST8SIA1"
6.28982267762418e-49,0.603716637516846,0.376,0.184,2.1094807296216e-44,"10","FKBP5"
1.23359643994775e-48,0.538706060930969,0.722,0.447,4.13723574029676e-44,"10","TMEM132B"
3.06068079911194e-48,1.51389308158417,0.31,0.155,1.02649112640616e-43,"10","ABLIM3"
4.59222755963716e-48,1.2305149665208,0.348,0.179,1.54014127895111e-43,"10","CPNE5"
7.16073402185674e-48,0.58676616173633,0.47,0.264,2.40156697625031e-43,"10","CTNNA1"
9.7197858936844e-48,0.882889455141373,0.311,0.146,3.25982179302387e-43,"10","NEK6"
1.11750057884821e-47,0.647002933908371,0.373,0.187,3.74787344134114e-43,"10","NEK7"
1.2706806481043e-47,0.834595929183561,0.527,0.341,4.26160875761221e-43,"10","FOXJ3"
1.88418056796664e-47,1.01774956035202,0.422,0.241,6.31916478884652e-43,"10","FAM13A"
2.92871758231798e-47,0.606087177477196,0.251,0.103,9.82233302757803e-43,"10","FOS"
3.43505713880664e-47,0.943548193408478,0.498,0.313,1.15204946321297e-42,"10","RNF157"
4.38615133377944e-47,0.823497894843013,0.439,0.255,1.47102743432295e-42,"10","LRP6"
1.75106886690389e-46,0.62478123702286,0.359,0.178,5.87273476582226e-42,"10","FOXN2"
1.88724671150882e-46,0.620371556408378,0.688,0.481,6.32944802105827e-42,"10","TTC28"
2.12637308147887e-46,0.522812363316309,0.758,0.587,7.13143004066382e-42,"10","CHD9"
4.26088259541955e-46,0.518883141245223,0.255,0.104,1.42901480485181e-41,"10","IFI16"
4.90040448585722e-46,1.23216340757392,0.351,0.192,1.64349765646679e-41,"10","FAM66C"
