,GSM1412394,GSM1412395,GSM1412396,GSM1412397,GSM1412398,GSM1412399,GSM1412400,GSM1412401,GSM1412402,GSM1412403,GSM1412404,GSM1412405,GSM1412406,GSM1412407,GSM1412408,GSM1412409,GSM1412410,GSM1412411,GSM1412412,GSM1412413,GSM1412415,GSM1412417,GSM1412420,GSM1412422,GSM1015323,GSM1015324,GSM1015325,GSM1015326,GSM1015331,GSM1015332,GSM1015333,GSM1015334,GSM1015335
Pou3f1,8.06472116819714,8.07846936206145,8.03929087413955,7.87073952744724,7.95267278959415,7.96989672297305,7.83508955810852,7.88898670047009,7.90562173875758,8.37697971074704,8.10364054582015,7.99689200965188,8.00478721249178,8.16875057147826,7.47382930034255,8.17833036715082,7.50301679525812,7.94241459760015,7.72998601479769,8.26203993374718,7.99274251466537,8.19391979749565,8.13334144284943,8.1009952224483,8.27479484704766,8.14264530464917,8.24875105616703,7.94487079153616,7.65217404632652,7.81629396225171,8.24711878083332,7.88248360240309,7.72680507577507
Pou6f1,8.662507538787,9.2189938496316,9.289516745881,8.49208786476582,8.69088750895581,8.72789616207478,8.46127880748755,8.55062910683617,8.72101829278843,9.28639073685379,9.12558998287987,8.8804217727785,8.77647210181426,8.73998641304103,7.52762872280036,8.30995204425215,7.34361396143196,7.80313600554869,8.40929520051623,8.36537652162738,7.96795536706075,8.01020195328885,8.08095533345823,8.20781340424985,8.88296903764742,8.9463603804524,8.56558233833842,8.36198097232104,8.52140627710808,8.15112034926857,8.27888429681211,8.7222101377637,8.72157836912933
Ppa1,9.34310677621665,9.43925270967926,9.46706502958396,9.40869448269832,9.5373781384236,9.46350955691104,9.48620622973079,9.50087730132016,9.55807919710837,9.50113769932206,9.44768777137418,9.45045882066821,9.36160949029918,9.58243786230761,9.31714200503815,9.11289546935254,9.53733506230705,9.82494430994014,9.54312737280323,9.44575838950266,9.23113469156553,9.20476700336421,9.12847272530935,9.19114463469603,9.33908910270824,9.37902337914244,9.38398047806779,9.56819102789948,9.3613338023729,9.70775900297833,9.49087749705044,9.53515473670135,9.29259192411883
Ppa2,8.68659594993745,8.93343807726934,8.73570253399748,8.62178879413533,8.79883527791145,8.83949636416418,8.58912014083546,8.67523285880601,8.83068200960897,8.87916931052759,8.80977644714129,8.42361989557031,8.6411495425381,8.84936475144266,9.13923933795053,8.62485847616681,9.2150845605424,9.74117640367869,9.51467091702353,9.45254531842783,9.153198851986,8.81273683234801,9.25299160151606,9.31790619305338,8.75077458996114,8.83318551731755,8.69308212372569,9.29820303033032,9.55131886903525,9.41741380948841,8.94265534261868,8.83088814150611,8.82525568085607
Ppap2a,8.18365594713058,8.37103944165974,8.41791874246792,8.41759147002192,8.42596256848512,8.36424056594899,8.29079988369008,8.47377022834452,8.49971460891272,8.36128771376732,8.569121007494,8.25595737243306,8.35423638131309,8.19383789281132,8.19811579809261,8.17158094920359,8.58512151482621,7.83168717070342,8.50092806519401,8.3641330519756,8.30411852584964,8.24836357310475,8.29386106904927,8.27407737499687,8.61968198142336,8.35446999533626,8.23529102433218,8.18186744157432,8.57407507645828,8.51565277461156,8.17311664573766,8.13161288076637,8.16923132694084
Ppap2b,11.2130656651997,11.3988990163686,11.5320656838886,11.5410741732921,11.4526652676275,11.4611648203264,11.2336336311638,11.5080692244454,11.4417636931649,11.3598630039839,11.3933524014876,11.4957251504675,11.6357675267027,11.337560396546,10.3482065547784,10.9395930921013,11.3445887069534,11.9950160648369,11.6700794452525,11.5618942650768,11.4177753348444,11.2839213706278,11.3335448419267,11.593215582814,11.7105474015973,11.470500217586,11.7613837766384,11.4960827178779,10.7235022883306,11.3463119068931,11.8010587072963,11.224348102423,11.1850228745127
Ppapdc2,7.90829780573337,7.96317982073611,7.8833008403108,7.87843291206294,8.12885594642214,8.06770871484133,7.83562724474965,7.99662365919171,8.0039782140294,8.15532646279077,7.96345280747887,7.90381295321264,7.8722858140431,8.13167480635074,6.8276888506464,7.44069822493578,7.33924491925101,7.48194530492095,7.82652754899958,7.75859532299802,7.43203248737678,7.41838856285565,7.1790259023877,7.34033112059515,7.58757094871214,7.8838094171842,7.56337286753586,7.80643730342105,8.23795603486975,7.99359032380452,7.51068486946463,7.80880342243886,7.67476962282357
Ppargc1a,8.98369211855027,9.54214886184329,9.43956942562626,8.97101506859181,9.08353640818643,9.10837847513734,9.11023754058361,8.94356144849015,8.95301786781455,9.41879648325964,9.42407476350131,9.00296065644021,9.00630613241851,9.10939016999845,8.41675828216989,8.89822837071662,8.35941612083914,8.47988458258113,8.80486280858596,8.90636621778379,8.80023974756595,8.80754681087635,8.59408598114878,8.56610110913123,8.94542632544891,8.88748635920688,8.78426147063217,9.1118210850713,9.06070218709512,9.08194613648997,9.25169028519032,8.88559093454199,9.12221694115735
Ppargc1b,7.56576391863476,7.94676895470223,7.87918530106844,7.1680747405606,7.57415610548076,7.55982477540915,7.41542065330643,7.43239522756674,7.44118054862731,7.81630865251165,7.86714526832826,7.73948995525665,7.80373819236732,7.5948162644402,5.56556642930699,7.20023419449556,5.60473145714676,5.72724751323448,6.52752764544625,6.64987045086781,6.44524742965384,6.65114298860881,5.92188769994833,6.37756608655715,7.25269130270326,7.17193131163048,6.98584492480794,6.9052098771663,7.33034422337234,6.90152899522295,7.23276263242754,7.07500491612364,7.2455514873665
Ppat,6.29869389498502,6.39484033047588,6.32444743194795,6.30390765577811,6.22511893366332,6.22228655395597,6.36377763257855,6.39789442021209,6.3483625763464,6.40914818256511,6.45415268175806,6.08457934306864,6.56159523621578,6.19238903094844,6.39490369508601,6.6678640654814,6.49729386577899,6.54958328673214,6.64516046541384,6.7228095492724,6.59902837128057,6.64371658684107,6.76227673946894,6.24883283489047,6.19351703023119,6.4501694300312,6.52162742563245,6.3707106110407,6.79810478838181,6.67386637158016,6.31794402587782,6.48819683959579,6.28539033394815
Ppfibp1,6.54962039174381,6.1753259469716,6.20267192043347,6.52356919283352,6.41242992988851,6.43895628000671,6.38184548664339,6.26445417652336,6.34714469163522,5.83545671009157,6.21851507033719,6.16927523906332,6.6343368906012,6.50715859411715,6.08333095853802,5.86631338924235,5.97401409223472,6.12545554346144,5.98164482026973,6.088723529485,5.66071775823526,5.76779139986359,6.07262065577953,6.01000543004097,5.90684012934192,6.08305026555482,6.21391341723847,5.93644855694435,6.24985483695502,6.26099581665897,6.10913374040503,6.18931337944247,6.51957967480245
Ppic,6.33870980813034,4.99798676311508,4.78387018141589,5.91953610904762,6.34517826442722,5.85188293601959,6.09106693637315,5.61953077158357,6.02006979795053,5.58192082807083,4.58519753051066,6.04659655119109,5.81507289859795,6.06708751904505,7.43038690132486,6.34693298492583,6.97168919043466,5.45361888253115,5.90877975406426,5.57813375186112,6.5607232067378,6.22349297075829,7.20073524412671,6.59616151948488,5.4935855710532,5.75041031661543,5.72576809587457,5.83395459544934,6.20106572070109,6.13546060531325,6.08902858408406,5.44665381465246,5.81266563900344
Ppie,5.75869168643155,5.71170366932386,5.46047743607985,5.51517396165108,6.25462614687268,6.08213965873428,6.01908889635155,5.98965018954677,5.53481139177678,5.81583306053394,5.67552202249649,5.98906937925541,6.18199929859143,5.78660889394169,6.76488817225715,6.02805102646031,6.6748432789368,6.04749290775294,6.7561673587637,6.65752619423462,6.47589285181525,6.49299525097065,6.36113104591931,6.67302114816284,5.65229713497052,5.9680918759985,5.95713324325465,6.14710243469638,6.12515444675188,6.36650835242215,5.71399704251286,6.44147807347956,6.56872915219621
Ppif,7.83877341931392,7.70121275428201,7.56146086924751,7.53807745514583,7.74903112246308,7.74068359919155,7.8906272652065,7.64940692949707,7.7364264582991,7.80568856508591,7.69325836239432,7.77627196272831,7.78948240717606,7.77026495754513,7.35340221938361,7.39917925290068,7.45115866527854,7.61851732328674,7.45179167915472,7.67545211909499,7.3841547248624,7.36266147959872,7.43819707326961,7.45045417574778,7.68669999361284,7.64531596806631,7.73685027669182,7.51558454963546,7.6886299570298,7.80710130986127,7.67478034124372,7.44487116097538,7.39953717591183
Ppil2,7.38178222550065,7.43757774659627,7.52532160690432,7.62729256398734,7.41127026915496,7.32663136743668,7.45243152175869,7.4870973867283,7.55075301190496,7.23809017953135,7.40390910904248,7.49372466923982,7.5786109166696,7.05645598875237,7.62364209236825,7.48152807980441,7.75971036345587,7.91157304770542,7.96726493603111,7.73703432410425,7.67261016388971,7.56654704875598,7.59546952916807,7.64789219630698,7.73019641040755,7.69246756725084,7.62711986257076,7.53797120017477,7.43519154054649,7.42075891068927,7.44791378416943,7.47968179346514,7.56047591400619
Ppil3,7.07439383108693,7.31197339677384,6.86573779360734,6.82652047929078,7.26980153973138,7.21585801976306,7.03891695293728,6.92152558866441,7.35247482322755,7.33011217968601,7.18278127827999,7.05557151969903,7.13626630273163,7.15975694046734,8.16852306727515,7.76350507320814,7.82684186921066,8.00223939959081,8.07104269483434,7.85769861891272,7.95140311865011,7.82993391627961,8.05022584042762,7.95047303722681,7.15914924010755,7.49537445546237,7.24953196105361,8.00528075749269,7.77253087575724,7.49513929966627,7.66393572043552,7.20274438065972,7.35645156240038
Ppm1a,11.225502844737,11.6071329094525,11.6517825130518,11.2183585286363,11.2847917672673,11.3130053654331,11.2833524239555,11.3271572983932,11.3806763180266,11.5597106910161,11.5773536063479,11.317008710363,11.2875862121515,11.2981384822283,11.0758628723714,11.1453754930716,11.1325608078289,10.8234100586305,11.4466780857009,11.4895568241205,11.218613951196,11.1587987706307,11.1129053289732,11.1636413119222,11.310285131046,11.193193266289,10.9992973686519,11.5065840124143,11.1207080022329,11.616420627676,11.3422702747283,11.6585306422184,11.3970841609037
Ppm1b,11.0100381621097,11.3998644385255,11.3566073403353,11.001581673957,11.0657328905576,11.2031413072486,11.0140816415447,11.0119533301548,10.950362602318,11.3066808757066,11.3204096509617,11.0390585170568,10.9776339332606,11.158358089877,10.2391614732307,10.6607738210592,10.4253664754799,10.790791982781,10.6441442572509,10.7549916840157,10.5963436780473,10.6151203007861,10.458749170055,10.5565863256472,10.7378274222465,10.8799839541723,10.6443085419499,11.1518771342414,10.386414429492,11.3271009946913,11.4188837156356,10.9295751032687,11.223271603402
Ppm1d,7.9832486496463,7.87355087335492,7.83725834812809,7.68304124242254,7.63364596846612,7.6043556194954,7.8825885047553,7.55080372516293,7.72873272513646,7.65796895283168,8.14008393687327,7.53010288841196,7.85902945842142,7.83160204631966,7.5798011460785,7.70684013723276,7.59863331107584,7.50237118373037,7.63962882869351,7.45944732324903,8.03951837794301,7.55545897842562,7.70674383524988,7.63245198093591,7.08069699935738,8.06972411612167,8.04512113738203,7.36766239999111,8.48890057450336,7.67412255740572,8.21841652822146,7.41263437254267,7.39412760846184
Ppm1e,9.55469364904299,9.51889099246163,9.59669991369895,9.4325415162404,9.46018188510645,9.49893255390239,9.57537013599967,9.55002067458038,9.55734899347219,9.7900548564676,9.63273999887165,9.59764941566163,9.44117799563575,9.63644612380845,9.58042638915318,9.58019894673881,9.08776970094641,10.0798964946019,9.60342260955554,9.73784055108774,9.62995297254908,9.63549387441352,9.4271252055377,9.58385760115697,9.93724459651769,9.67243385948592,9.55534760587194,9.58746349041102,9.38570195780831,9.30796764376804,9.65397178281954,9.5478739092357,9.69875814792049
Ppm1f,7.78216640200559,7.58632308321321,7.41403411731003,7.52213433613297,7.75303206371284,7.42138861743163,7.48602523116412,7.59930801609247,7.7064100824566,7.59354416681309,7.50797724363935,8.21009262928842,7.69169527084225,7.75019359843483,7.36753773893905,7.54114340835757,7.33911653413802,7.52714113252212,7.40168177681476,7.24521842515995,7.32859283852665,7.70138774452618,7.5154884479971,7.49485660612995,7.52720093584295,7.65466331624829,7.86248647593341,7.24525158341221,7.46862502829051,7.3253586278319,7.34970975699725,7.72602216459244,7.61064584863407
Ppm1g,7.96808378226507,7.99084098216767,7.77014828914521,7.67534118446337,8.07255714485401,8.00768599855229,7.78798368870396,7.95604860845845,7.95343225688777,7.98039300367072,7.83906179043128,8.1023538858842,7.97460601617271,8.14510269291832,7.09242271632274,7.22817352293763,7.01127606531323,7.76083257295441,6.75942801127968,7.01757806306783,7.22816577593224,7.25857783737866,7.07139933250953,7.27360824849198,7.95865659104914,7.67104675286784,7.65806091539268,7.67899991838962,6.93756603756933,7.60811010276621,7.59205874215673,7.72027203605909,7.62138677853038
Ppm1k,9.02718301604389,9.64770072812335,9.63435131954727,8.99845611568491,9.22032086243658,9.26286194405946,8.9717054979724,8.99095297412101,9.15518359466775,9.564622180337,9.41342307261704,9.10421585936311,9.17344036898529,9.25499537201162,8.22844778660193,8.93940370049672,8.80606306173101,9.46559704829137,9.24079892175732,9.22291676276548,8.96283079686226,8.86020931671785,8.78504216308973,9.0134335564158,9.27517070645706,9.29102090394372,9.20358128904757,9.24321573525408,9.08766562607916,9.17896090839452,9.12202287496874,9.24761053860462,9.26779036919608
Ppm1l,9.34975749966202,9.8787782660957,9.75877347724653,9.16249856346866,9.20072400348216,9.11102458482685,9.14214389935455,9.11902264195363,9.28550634679386,9.73263404421298,9.86765791820471,9.37015068281864,9.28895595523844,9.34441413738291,8.13581238819247,9.06387210800162,8.22618675894021,9.35572246661749,9.00438760152205,9.04636048611061,8.91365039616435,8.94458178594481,8.47408767238587,8.48377515796868,8.9154472400536,9.31237588586576,8.79915238345827,9.57532084603009,9.00069180464598,9.46763478896749,9.30663672058576,9.40081289116242,9.62182745203107
Ppm1m,6.90154487483887,7.01796789295956,6.7520217308919,7.10595196014611,7.06245321930553,6.90384565233971,6.96817590187871,7.10458974207163,7.1681282699801,7.05296107537329,6.83347372976936,7.1771154119441,7.10990437920315,7.07356761493849,7.08955855811304,7.39453260983878,7.01156504211013,5.95235022098957,6.94809974804327,6.78157058993403,7.14251392966057,7.31438940307097,7.09548457823351,7.22519327140972,7.04073443602676,7.03415208884812,7.0758682767304,6.63183789179832,6.74649433910821,6.74933260164491,6.95436371629412,7.00913702579923,7.16596873471408
Ppp1ca,11.2203045349676,11.1742513512723,11.2641065763674,11.4621336660316,11.2686255908003,11.3659224178996,11.3882607035461,11.4468188233063,11.5481683750292,11.226241640481,11.3335568276377,11.2905645689115,11.3979230868826,11.1817014535691,12.5395020056158,11.580601582901,12.0623634891981,12.0685958061414,12.2095367327912,12.0746184611354,11.7862898687503,11.7595286709203,12.0138552842828,12.0397402464931,12.0046197957511,11.8349944581243,11.7599148052853,11.8358054640717,10.4689196436673,11.3974647821663,11.7425578076245,11.7040982353173,11.5871306416424
Ppp1cb,11.3259166796087,11.0589678498244,11.2560540396052,11.203654252791,11.0873266617158,11.077411401493,11.1518226421162,11.1877257718157,10.9054124686262,11.3019030430242,11.2377235127417,10.79812638954,11.0083466368163,11.1521417660646,12.1097185864391,11.0275794872354,11.6823550179658,11.8097442496283,11.6883066835893,11.7604689699676,11.2099198049131,11.0038828743328,11.53552371896,11.2571452985778,10.9509212969278,11.0213571034348,10.7256035444582,11.8181715612057,12.0035713901917,11.9297675664646,11.3807597733983,11.3196145453806,11.1095314719444
Ppp1cc,9.90335871133558,10.0145988862966,10.0647880214013,10.0184341193278,10.0088184545337,10.054773552808,10.0221715633664,10.0002529048248,10.0028844044115,10.0485581586476,10.0809654790568,9.98568510773043,10.1027907911429,10.0462488519586,10.2778413696576,10.1608210616091,10.3431794899321,10.1508499104457,10.442144878111,10.3596856292586,10.1370611476691,10.0249518367344,10.1420016964667,10.0542260277687,10.1667444588707,10.1588865611325,10.0134847388538,9.95778282116278,10.0088145464643,10.3049709417099,10.3197681845193,10.1149847671666,10.0042259971709
Ppp1r10,5.16396561339705,5.67566627521777,5.51738263181684,4.98221297983909,5.1137260962455,4.64021327525083,4.95970645881889,4.51596346935722,4.75792660896763,4.66318899832164,4.57475689582595,4.72378209657643,5.7405032361743,4.21960568951838,5.19809146603569,5.24869130830294,5.23683101925454,4.83673631190901,3.12516986762197,4.78131965076619,3.32572720212505,4.59965273143275,4.71632171220556,2.72918777282701,4.74928129975704,4.93304046144995,4.2634037347291,4.74468487153167,5.17177454358656,4.84096567035194,4.79782844925135,4.30613063249174,4.8620121060251
Ppp1r11,8.95169385663238,9.14992373724521,9.04566442783181,9.07524484433268,9.16083142724258,9.11027534285652,9.24020918583552,9.14799077819921,9.13588778931563,8.90800297387974,9.09737205633363,9.02120103175437,8.96964144005299,8.96100387852793,9.14445388511051,8.71367846256718,8.95488462720348,8.60362961310607,9.01964897997937,8.88583990355587,8.87228799777677,8.79471534046777,8.85991451378313,8.84591958161857,9.07728290609208,9.08507716222338,9.3100208794055,8.68445714346284,8.61073760551544,8.85702562093893,9.03938417573455,9.06290936139285,8.95466716557289
Ppp1r13b,8.17360261060314,8.18849107275167,8.18027230556583,8.03101216607526,8.09362663316118,8.17865317813393,7.89669239054849,8.03625643053948,8.17137376056565,8.31208109810556,8.21628600076799,8.37867915149834,8.18781232248391,8.23006057956917,7.19921356386397,7.78453871658035,7.40021682427828,7.87918230887935,7.69273024298324,7.72601672189023,7.68417829626844,7.85299656833546,7.48112283829836,7.58798912382032,8.41229324723714,8.15771275907671,8.12194193206167,7.81771128034698,7.82209555078885,7.2332159596701,7.6395577401429,8.18270343095227,8.09240520780893
Ppp1r14a,7.28035492539878,6.73233359371448,6.69558996375054,7.09665375005705,7.07545470776084,7.35735832421857,6.87347619209911,7.13422997250732,6.97050175844542,6.73213264636245,6.84008070809282,7.23646591356379,6.99753971270305,7.32430332442627,8.41670358565263,7.49013566857113,8.07696539828468,7.60415878866927,7.45608154183933,7.3374469827715,7.69378265112863,7.73370715917442,8.19233747637312,8.15558695891299,6.99789415858673,7.43708864943101,7.5083441823256,7.57540567970513,7.96278204237061,6.53572593935527,7.03606330646986,6.79737438382161,7.49599430720481
Ppp1r14c,6.54045419677203,6.86656021117057,6.80580697335588,6.72507513770879,6.60199872464859,6.51105430011673,6.80127087609507,6.74404582825212,6.88060390408495,6.74704240918171,6.96368813925417,6.52804625836137,6.77391650895946,6.57575907070955,6.3341709314859,6.33395661514222,6.01309464845311,6.6827741289427,6.7087212367176,6.60966896289585,6.28031410608121,5.94177529803512,6.1061340343853,6.27346621878353,6.67148839272782,6.6065949394766,6.62792497412824,6.69029566927985,7.1154696727232,6.56308063550765,6.47966781061697,6.42114142126277,6.3292806383629
Ppp1r16a,7.85441245126312,8.06471230325736,8.12491172435297,7.82558785117461,7.87435220910794,7.92939693013134,7.66076613331169,7.77211766893155,7.916969798561,8.13390830544575,8.01823499608675,8.1300262970348,7.9443866539523,7.78252567863563,7.29217641312074,7.95571815097435,7.73533498718562,7.8657106336275,7.91707190398491,7.69394281427401,7.7070469745629,7.82266783525222,7.83962795721053,7.87473178461802,8.11023306376867,7.98268056344601,7.97876176221713,7.77935049980932,7.77142484560875,7.67493350463886,7.80539870109354,7.88990859081902,7.96292203796552
Ppp1r1a,8.39235937264301,8.4650991869205,8.75257496579516,8.19877296866973,8.40695430764313,8.53218023066361,8.6700861362103,8.55963936915081,8.51491345351161,8.55601650329274,8.66071709788723,8.49180221049388,8.24730396963133,8.5513647188308,8.83585497167453,8.44922633469166,8.58382083888141,8.8987405949788,8.96005079400959,8.77726903383473,8.71736110066502,8.58649552237556,8.86929296932204,8.87838141814701,8.76158167593548,8.78931732427768,8.74360956728669,8.60172300175833,8.30712892778181,8.53109107648182,8.91510581658034,8.56549000978485,8.4178709890769
Ppp1r1b,8.94559714170267,6.96204757501205,7.44556594993334,8.46610232011186,8.70295217025904,8.63298710100492,8.24570711587385,9.00182866230451,8.96150849222658,8.0118467640646,8.34487105729932,8.84390556915445,8.65896894517798,8.58515254870816,8.48741136377815,8.97873194330682,8.46102909062813,8.93979470490979,8.76385494068551,8.87604987061383,8.96480446593894,8.9604482381932,9.01942786791529,9.29802351091828,8.74218558232135,8.79168661370817,8.71606114369704,7.91962919650321,9.05844653117299,8.51532278583422,8.08678759335439,8.22531931760315,8.29300283822685
Ppp1r1c,2.32952950856226,4.03535003924635,4.59925141078134,4.58279712823604,4.46592114233902,4.24599094764885,3.73520710505677,4.9813205769303,4.85443392593248,4.17525864517053,4.95031699973985,4.01019316184128,2.47123620322497,4.0365170481404,3.2230165787284,2.52014539548854,2.59758306200346,1.10378750281145,4.53153357584677,5.2206118744592,4.4090976101284,4.12974822721097,4.25645531282884,2.97449056972128,4.24959827538717,3.94244365800595,4.26852937592672,4.14195609690197,3.68260918462852,3.8937246959463,3.56307150392242,3.94778032826688,3.72949599135226
Ppp1r2,10.0419173149376,10.0005956656979,9.88720898470572,10.1115546444333,10.1643591106936,10.2489595428787,10.1225185594506,10.1240326937276,10.2076115780236,10.0981819583531,10.0924473518517,10.0771928468304,10.1765309393068,10.1938246224554,10.2664699455946,10.0986627272907,10.5646687117727,10.7837133879039,10.4801924641669,10.4659227160796,10.3905729213592,10.3125468731037,10.2980016588265,10.4112066918627,10.0479401868553,10.1140201657127,10.0090990572657,10.4976571976138,10.4989683049666,10.3967303790243,10.1687066959706,10.2336050238805,10.2449677276366
Ppp1r3c,9.95562980875609,9.54194104088845,9.34995729074038,9.98291991861063,9.83437656696582,9.76575588774835,9.97407837709394,10.1718235701385,9.99928612485106,9.54239769940353,9.38770833763071,9.73213627165023,9.97981919464576,9.50706314493779,9.69280181142275,9.18650224143738,9.59945225493916,8.64425411550786,9.2152883092802,9.07575737998889,9.47670580291489,9.68778239488847,9.88701269107668,9.65842113560018,9.22179720681967,9.50256704417843,9.33225228503116,9.64755309445898,9.53339993998486,9.59766168323253,9.62200562376447,9.65434281601206,9.64903247827063
Ppp1r3f,6.52530853266716,6.88358454677285,6.88969639851051,6.39295824715063,6.45215881653395,6.65419826264191,6.82268257813756,6.37878550869942,6.63633550098655,6.988560642737,7.12489719614603,6.84991504452509,6.880578700758,6.52357695473965,6.39142582105876,6.69570248967178,5.96205589674952,2.67612739925009,6.47721513109349,6.48570553152906,6.86058591625326,6.33809416832625,6.07392874231856,6.55868887737019,5.96809313281461,6.06797203304326,6.00349422276449,6.36884686772683,7.16250615770892,6.71749740251559,6.29420924540074,6.41514101451899,6.68457316614939
Ppp1r8,8.3223884093742,7.91519752873,8.46535373275629,8.17453605367872,8.4696380741382,8.33988028081157,8.27457706992698,8.2894419306771,8.41108836051332,8.05617341266341,8.03974126048867,8.4949456959428,8.30445910114831,8.29378664902966,8.41313628580079,8.21242146907858,8.39575311554349,7.66329464817584,7.97311640173245,8.1554080962973,8.20277622430038,8.07160109280886,8.20542842178015,8.11925081032414,8.15061579688569,8.15879801035433,8.01667134666334,8.1114637833141,8.19910370088531,8.00501736781053,8.33582593970813,8.20409215279492,8.37184992005396
Ppp1r9a,10.5456317437853,10.7518589353866,10.8544731901319,10.5289802053146,10.6490563655494,10.5920300711888,10.629158966631,10.5678799009148,10.4893548327525,10.7603198806707,10.8944686652608,10.7631445125219,10.5732874789793,10.6883951727384,9.86939128779168,10.521559511988,9.94470298414501,10.3531266450834,10.0233759770612,10.1959960743431,10.3351926870248,10.3119078888694,10.032608103836,10.2529917293148,10.7272456024842,10.4710606961101,10.4716570062707,10.6265350983555,10.6314093011088,10.4736834870627,10.3262459902919,10.483962788862,10.117174817952
Ppp2ca,11.1207084078576,11.2346214471029,11.3243240865462,11.1453858129519,11.20725997466,11.1980731445265,11.1166752177045,11.2702205819782,11.288403152595,11.3346976145249,11.3392600414847,11.1520892815325,11.1800660144841,11.1779119376378,11.116273768724,11.1177096523685,11.2371474304054,11.5238773791195,11.5088763729844,11.3657242608834,11.2380758221667,11.14356471066,11.1880300944855,11.1622518963361,11.3014308282387,11.2349946617756,11.283510511957,11.3318800109072,10.9577421415034,11.2982371101503,11.3995341147087,11.2601530913841,11.2406192050224
Ppp2cb,8.47290370743874,8.98900584042625,8.97269776389308,8.7837167139099,8.5999621703978,8.70615538087626,8.79745288020233,8.85445762618344,8.6637571105509,8.91564551497381,8.89751399378752,8.30247637111548,8.66195989149193,8.74640619291679,8.5277355156232,8.88479396487119,8.95290940472711,9.12024958495869,9.14616850573282,9.17415570206554,9.17659937828807,9.09967234978707,9.03490751348045,9.05395624759669,9.02241503506877,8.9910420259027,8.92930746339404,8.90536280741048,8.62044265789068,9.07611904150685,9.01667759679281,8.71978820679463,8.80942119641865
Ppp2r1a,12.3454324932333,12.303303307713,12.400142748874,12.3824578609427,12.3735103220775,12.3394966723138,12.2754969448429,12.3926055980062,12.4113727997115,12.3636473511453,12.413921087633,12.4199773722834,12.3636184756416,12.4193192677875,12.2717935367102,12.4349244163172,12.5051668072101,12.9671256205476,12.7682488646548,12.5787837818396,12.3740413584014,12.3445191866154,12.3790900074391,12.4276322176005,12.5796250376253,12.4723523264933,12.3838191306284,12.5634126973189,12.0650442472681,12.3333592667221,12.5621519958928,12.5293407089378,12.4715582660497
Ppp2r2b,8.21446758238262,8.5964170120269,8.54602295638216,8.47826443303212,8.25135214490535,8.40006804987302,8.46450186168398,8.57664294000213,8.51876737080374,8.43875005052034,8.58986750019421,8.00485646233621,8.34329991561296,8.20647895465129,8.01865691208137,8.36147280339949,8.28131783545972,9.10196793149932,8.49955107718252,8.66576217128705,8.53001183656584,8.47924141395302,8.25171257953702,8.29156735759662,8.25522662887771,8.36513858943221,8.21437775594524,8.78290844119297,8.72851739253836,8.52432820381834,8.52955784793876,8.65350198151751,8.31838208842518
Ppp2r2d,9.01136060330681,8.83626661320461,8.91574493044387,8.89457255035889,8.85907580247746,8.89245931517575,8.84357781440025,9.06865032356531,9.01758804619821,9.0319306130855,8.94318912275827,8.95940581094077,9.00200907524397,8.93082133064961,9.35992693548641,8.96840943672188,8.96376608133568,9.42835932961268,9.27877868693067,9.15607476616328,8.94860748946351,8.8819373063668,9.07779150410331,9.05567138954753,9.00719299861333,9.03064827400285,8.80035175223489,8.9866891378654,9.2294340203506,9.29225712071845,8.93957880364188,9.15310287221335,8.90406549315798
Ppp2r3c,7.59699388479624,7.85208944024195,7.89472054900946,7.76842461721294,7.79470984170117,7.75068219099242,7.79016302160401,7.86742345216518,7.85172586321007,7.80622750514863,7.81845948026385,7.78160186846574,7.58129457495678,7.7443994483607,8.3267849066405,7.81861937564512,8.16776747657575,8.50558089478644,8.18017260428276,8.23077057775781,8.14317980312656,8.04667353769117,8.16365890548448,8.25711214764969,7.69190519850483,7.86473776136686,7.7523390381844,8.08512689352613,8.36653924689409,8.21118783447647,7.97819903783688,7.85125328414219,8.07433628084596
Ppp2r4,8.56819092501432,8.25811458023748,8.4040811059349,8.25673432049398,8.45042888741851,8.54027025699058,8.13016068297454,8.22362894637681,8.34356774255298,8.53820749371103,8.43191797839852,8.77863201959572,8.29217974536457,8.57860802334191,8.74338136543249,8.45601423227459,8.59107876813633,8.87479243902882,9.16703597630216,8.932601995928,8.47552230714496,8.59768041397329,8.78987717327503,8.84315559432591,8.4320682725772,8.79230802943711,8.62453159193476,8.55663448636193,8.67027945835956,8.18302543527981,8.51314741612465,8.70152727209142,8.74937737961323
Ppp2r5a,8.73688562995432,8.51848330699323,8.59909698049501,8.48966866478656,8.56713595233227,8.60088167465912,8.43477865475089,8.37916318288408,8.5193522760991,8.56272977073279,8.36368315704674,8.72362321325993,8.51168931598667,8.48192573102954,8.11122766963296,8.23681435742891,8.12991356899134,8.32678664376131,8.25940028918913,8.35410098570407,8.35379338536475,8.09491345259076,8.29872528056198,8.40007301486845,8.56015424874192,8.32843188165454,8.34102146063236,8.52227459437073,8.34237929441294,8.4333157283553,8.57539986015907,8.48598915775667,8.15588346142827
